,date,team,actual,predicted,opponent,opponent_actual,opponent_predicted
567,2004,Lions,loss,loss,Eagles,win,loss
568,2004,Titans,loss,loss,Jaguars,win,win
569,2004,Chiefs,loss,win,Texans,win,win
570,2004,Rams,loss,loss,Saints,win,win
571,2004,Vikings,win,loss,Bears,loss,win
572,2004,Giants,win,win,Browns,loss,loss
573,2004,Broncos,win,win,Chargers,loss,loss
574,2004,Colts,win,win,Packers,loss,loss
575,2004,Seahawks,win,win,49ers,loss,loss
576,2004,Raiders,win,win,Buccaneers,loss,loss
577,2004,Dolphins,loss,loss,Steelers,win,win
578,2004,Washington,loss,loss,Cowboys,win,loss
579,2004,Bills,loss,loss,Patriots,win,win
580,2004,Bears,loss,loss,Eagles,win,win
581,2004,Browns,win,win,Washington,loss,loss
582,2004,Packers,loss,loss,Giants,win,win
583,2004,Steelers,win,win,Bengals,loss,loss
584,2004,Jaguars,loss,win,Colts,win,win
585,2004,Texans,win,win,Raiders,loss,loss
586,2004,Cardinals,win,win,Saints,loss,loss
587,2004,Panthers,loss,loss,Falcons,win,win
588,2004,Dolphins,loss,loss,Jets,win,win
589,2004,Chargers,win,win,Titans,loss,loss
590,2004,Buccaneers,loss,loss,Broncos,win,win
591,2004,49ers,loss,loss,Rams,win,win
592,2004,Ravens,loss,loss,Chiefs,win,win
593,2004,Falcons,loss,loss,Lions,win,win
594,2004,Cowboys,loss,loss,Giants,win,loss
595,2004,Colts,win,win,Raiders,loss,loss
596,2004,Patriots,win,loss,Dolphins,loss,loss
597,2004,Saints,loss,loss,Buccaneers,win,win
598,2004,Steelers,win,win,Browns,loss,loss
599,2004,Texans,loss,loss,Vikings,win,loss
600,2004,Jets,win,loss,Bills,loss,loss
601,2004,Chargers,win,win,Jaguars,loss,loss
602,2004,Broncos,win,win,Panthers,loss,win
603,2004,49ers,win,loss,Cardinals,loss,win
604,2004,Seahawks,loss,win,Rams,win,loss
605,2004,Washington,loss,loss,Ravens,win,win
606,2004,Packers,loss,loss,Titans,win,win
607,2004,Falcons,win,loss,Chargers,loss,win
608,2004,Bills,win,win,Dolphins,loss,loss
609,2004,Bears,loss,win,Washington,win,win
610,2004,Browns,win,win,Bengals,loss,loss
611,2004,Lions,loss,loss,Packers,win,win
612,2004,Titans,loss,loss,Texans,win,win
613,2004,Patriots,win,win,Seahawks,loss,loss
614,2004,Jets,win,win,49ers,loss,win
615,2004,Eagles,win,win,Panthers,loss,loss
616,2004,Jaguars,win,win,Chiefs,loss,loss
617,2004,Cowboys,loss,loss,Steelers,win,win
618,2004,Raiders,loss,loss,Broncos,win,win
619,2004,Saints,loss,loss,Vikings,win,win
620,2004,Rams,win,win,Buccaneers,loss,loss
621,2004,Browns,loss,win,Eagles,win,win
622,2004,Colts,loss,loss,Jaguars,win,win
623,2004,Chiefs,win,win,Falcons,loss,loss
624,2004,Dolphins,win,win,Rams,loss,loss
625,2004,Vikings,win,win,Titans,loss,loss
626,2004,Giants,loss,loss,Lions,win,win
627,2004,Buccaneers,win,win,Bears,loss,loss
628,2004,Panthers,loss,loss,Chargers,win,win
629,2004,Ravens,win,win,Bills,loss,loss
630,2004,Patriots,win,win,Jets,loss,win
631,2004,Packers,win,win,Cowboys,loss,loss
632,2004,Raiders,loss,win,Saints,win,win
633,2004,Cardinals,win,win,Seahawks,loss,loss
634,2004,Bengals,win,win,Broncos,loss,loss
635,2004,Bills,win,win,Cardinals,loss,win
636,2004,Cowboys,win,win,Lions,loss,loss
637,2004,Titans,win,win,Bengals,loss,loss
638,2004,Chiefs,win,win,Colts,loss,loss
639,2004,Vikings,loss,loss,Giants,win,win
640,2004,Eagles,win,loss,Ravens,loss,loss
641,2004,Washington,loss,loss,Packers,win,loss
642,2004,Texans,win,win,Jaguars,loss,loss
643,2004,Broncos,loss,loss,Falcons,win,win
644,2004,Seahawks,win,win,Panthers,loss,loss
645,2004,Steelers,win,win,Patriots,loss,loss
646,2004,Chargers,win,win,Raiders,loss,loss
647,2004,Bears,win,win,49ers,loss,loss
648,2004,Jets,win,win,Dolphins,loss,loss
649,2004,Bills,win,win,Jets,loss,loss
650,2004,Bengals,win,win,Cowboys,loss,loss
651,2004,Lions,loss,loss,Washington,win,win
652,2004,Dolphins,loss,loss,Cardinals,win,win
653,2004,Steelers,win,win,Eagles,loss,loss
654,2004,Buccaneers,win,loss,Chiefs,loss,win
655,2004,Panthers,loss,loss,Raiders,win,win
656,2004,Giants,loss,loss,Bears,win,loss
657,2004,Chargers,win,win,Saints,loss,loss
658,2004,49ers,loss,loss,Seahawks,win,win
659,2004,Broncos,win,win,Texans,loss,win
660,2004,Rams,loss,loss,Patriots,win,win
661,2004,Ravens,win,win,Browns,loss,win
662,2004,Colts,win,win,Vikings,loss,win
663,2004,Falcons,win,win,Buccaneers,loss,loss
664,2004,Browns,loss,loss,Steelers,win,win
665,2004,Titans,loss,win,Bears,win,win
666,2004,Colts,win,win,Texans,loss,loss
667,2004,Rams,win,win,Seahawks,loss,loss
668,2004,Saints,win,loss,Chiefs,loss,win
669,2004,Jets,loss,win,Ravens,win,win
670,2004,Jaguars,win,win,Lions,loss,loss
671,2004,Washington,loss,loss,Bengals,win,win
672,2004,Packers,win,win,Vikings,loss,loss
673,2004,Cardinals,win,win,Giants,loss,loss
674,2004,49ers,loss,loss,Panthers,win,loss
675,2004,Patriots,win,win,Bills,loss,loss
676,2004,Cowboys,loss,win,Eagles,win,win
677,2004,Bills,win,win,Rams,loss,loss
678,2004,Bears,loss,loss,Colts,win,win
679,2004,Bengals,loss,loss,Steelers,win,win
680,2004,Browns,loss,loss,Jets,win,win
681,2004,Vikings,win,win,Lions,loss,win
682,2004,Saints,loss,loss,Broncos,win,win
683,2004,Buccaneers,win,win,49ers,loss,loss
684,2004,Panthers,win,loss,Cardinals,loss,loss
685,2004,Jaguars,loss,loss,Titans,win,loss
686,2004,Ravens,win,win,Cowboys,loss,win
687,2004,Raiders,loss,loss,Chargers,win,win
688,2004,Seahawks,win,win,Dolphins,loss,loss
689,2004,Giants,loss,loss,Falcons,win,win
690,2004,Eagles,win,win,Washington,loss,loss
691,2004,Texans,loss,win,Packers,win,loss
692,2004,Chiefs,loss,loss,Patriots,win,win
693,2004,Lions,loss,loss,Colts,win,win
694,2004,Cowboys,win,win,Bears,loss,loss
695,2004,Bengals,win,win,Browns,loss,win
696,2004,Chiefs,loss,loss,Chargers,win,win
697,2004,Vikings,win,win,Jaguars,loss,loss
698,2004,Giants,loss,loss,Eagles,win,win
699,2004,Steelers,win,win,Washington,loss,loss
700,2004,Panthers,win,win,Buccaneers,loss,win
701,2004,Texans,win,loss,Titans,loss,loss
702,2004,Falcons,win,win,Saints,loss,loss
703,2004,Patriots,win,win,Ravens,loss,loss
704,2004,Cardinals,loss,loss,Jets,win,win
705,2004,49ers,loss,loss,Dolphins,win,win
706,2004,Seahawks,loss,loss,Bills,win,win
707,2004,Broncos,loss,win,Raiders,win,loss
708,2004,Packers,win,win,Rams,loss,loss
709,2004,Bears,win,win,Vikings,loss,loss
710,2004,Browns,loss,loss,Patriots,win,win
711,2004,Lions,win,win,Cardinals,loss,loss
712,2004,Colts,win,win,Titans,loss,loss
713,2004,Rams,win,win,49ers,loss,loss
714,2004,Dolphins,loss,loss,Bills,win,win
715,2004,Saints,loss,loss,Panthers,win,win
716,2004,Jets,win,win,Texans,loss,loss
717,2004,Buccaneers,win,win,Falcons,loss,loss
718,2004,Ravens,loss,win,Bengals,win,win
719,2004,Raiders,loss,loss,Chiefs,win,win
720,2004,Chargers,win,win,Broncos,loss,loss
721,2004,Eagles,win,win,Packers,loss,loss
722,2004,Washington,win,win,Giants,loss,loss
723,2004,Jaguars,loss,win,Steelers,win,win
724,2004,Seahawks,loss,win,Cowboys,win,win
725,2004,Falcons,win,win,Raiders,loss,loss
726,2004,Bills,win,win,Browns,loss,loss
727,2004,Cowboys,loss,loss,Saints,win,win
728,2004,Vikings,loss,win,Seahawks,win,win
729,2004,Patriots,win,win,Bengals,loss,win
730,2004,Jaguars,win,win,Bears,loss,loss
731,2004,Ravens,win,win,Giants,loss,loss
732,2004,Texans,loss,win,Colts,win,win
733,2004,Broncos,win,win,Dolphins,loss,loss
734,2004,Steelers,win,loss,Jets,loss,loss
735,2004,Packers,win,win,Lions,loss,win
736,2004,Cardinals,loss,loss,49ers,win,win
737,2004,Chargers,win,win,Buccaneers,loss,loss
738,2004,Panthers,win,win,Rams,loss,loss
739,2004,Washington,loss,loss,Eagles,win,loss
740,2004,Titans,loss,win,Chiefs,win,win
741,2004,Giants,loss,win,Steelers,win,win
742,2004,49ers,loss,loss,Washington,win,win
743,2004,Falcons,win,loss,Panthers,loss,win
744,2004,Bears,loss,loss,Texans,win,win
745,2004,Bengals,loss,loss,Bills,win,win
746,2004,Browns,loss,loss,Chargers,win,win
747,2004,Lions,loss,loss,Vikings,win,win
748,2004,Chiefs,win,win,Broncos,loss,loss
749,2004,Jets,win,win,Seahawks,loss,loss
750,2004,Eagles,win,loss,Cowboys,loss,loss
751,2004,Cardinals,win,win,Rams,loss,loss
752,2004,Buccaneers,loss,win,Saints,win,win
753,2004,Packers,loss,loss,Jaguars,win,win
754,2004,Raiders,win,win,Titans,loss,loss
755,2004,Colts,win,win,Ravens,loss,loss
756,2004,Dolphins,win,loss,Patriots,loss,win
757,2004,Vikings,loss,win,Packers,win,win
758,2004,Chiefs,win,win,Raiders,loss,loss
759,2004,Titans,loss,loss,Broncos,win,win
760,2004,Bengals,win,loss,Giants,loss,loss
761,2004,Lions,win,win,Bears,loss,win
762,2004,Colts,win,win,Chargers,loss,win
763,2004,Saints,win,win,Falcons,loss,loss
764,2004,Steelers,win,win,Ravens,loss,loss
765,2004,Jaguars,loss,loss,Texans,win,win
766,2004,Jets,loss,loss,Patriots,win,win
767,2004,49ers,loss,loss,Bills,win,win
768,2004,Cowboys,win,loss,Washington,loss,loss
769,2004,Seahawks,win,win,Cardinals,loss,win
770,2004,Buccaneers,loss,loss,Panthers,win,win
771,2004,Dolphins,win,loss,Browns,loss,win
772,2004,Rams,win,win,Eagles,loss,loss
773,2005,Bills,loss,loss,Steelers,win,win
774,2005,Bears,loss,loss,Packers,win,win
775,2005,Titans,win,win,Lions,loss,win
776,2005,Rams,win,loss,Jets,loss,win
777,2005,Patriots,win,loss,49ers,loss,win
778,2005,Eagles,loss,loss,Bengals,win,win
779,2005,Washington,win,win,Vikings,loss,loss
780,2005,Panthers,loss,loss,Saints,win,win
781,2005,Ravens,win,win,Dolphins,loss,loss
782,2005,Texans,loss,loss,Browns,win,win
783,2005,Cardinals,win,win,Buccaneers,loss,loss
784,2005,Seahawks,win,win,Falcons,loss,win
785,2005,Broncos,win,win,Colts,loss,loss
786,2005,Raiders,loss,loss,Jaguars,win,win
787,2005,Chargers,win,loss,Chiefs,loss,loss
788,2005,Giants,win,win,Cowboys,loss,win
789,2005,Seahawks,loss,loss,Rams,win,win
790,2005,Chargers,loss,win,Jets,win,win
791,2005,Colts,win,win,Broncos,loss,loss
792,2005,Packers,loss,loss,Vikings,win,win
793,2005,Steelers,win,win,Jets,loss,win
794,2005,Falcons,win,win,Rams,loss,loss
795,2005,Eagles,win,win,Vikings,loss,loss
796,2005,Patriots,win,win,Colts,loss,loss
797,2005,Eagles,win,win,Falcons,loss,loss
798,2005,Steelers,loss,win,Patriots,win,win
799,2005,Eagles,loss,loss,Patriots,win,win
800,2005,Patriots,win,win,Raiders,loss,loss
801,2005,Bills,win,win,Texans,loss,loss
802,2005,Browns,loss,loss,Bengals,win,win
803,2005,Chiefs,win,win,Jets,loss,loss
804,2005,Dolphins,win,win,Broncos,loss,loss
805,2005,Vikings,loss,loss,Buccaneers,win,win
806,2005,Steelers,win,win,Titans,loss,loss
807,2005,Washington,win,win,Bears,loss,loss
808,2005,Panthers,loss,loss,Saints,win,win
809,2005,Jaguars,win,win,Seahawks,loss,loss
810,2005,Lions,win,win,Packers,loss,loss
811,2005,Giants,win,loss,Cardinals,loss,loss
812,2005,Chargers,loss,loss,Cowboys,win,win
813,2005,49ers,win,win,Rams,loss,loss
814,2005,Ravens,loss,loss,Colts,win,win
815,2005,Falcons,win,loss,Eagles,loss,loss
816,2005,Bears,win,win,Lions,loss,loss
817,2005,Bengals,win,win,Vikings,loss,loss
818,2005,Titans,win,win,Ravens,loss,loss
819,2005,Colts,win,win,Jaguars,loss,loss
820,2005,Eagles,win,win,49ers,loss,loss
821,2005,Buccaneers,win,win,Bills,loss,loss
822,2005,Panthers,win,win,Patriots,loss,loss
823,2005,Texans,loss,loss,Steelers,win,win
824,2005,Cardinals,loss,loss,Rams,win,loss
825,2005,Seahawks,win,win,Falcons,loss,win
826,2005,Broncos,win,win,Chargers,loss,loss
827,2005,Packers,loss,win,Browns,win,win
828,2005,Jets,win,win,Dolphins,loss,loss
829,2005,Raiders,loss,loss,Chiefs,win,win
830,2005,Saints,loss,loss,Giants,win,win
831,2005,Cowboys,loss,win,Washington,win,loss
832,2005,Bills,loss,loss,Falcons,win,win
833,2005,Bears,loss,loss,Bengals,win,win
834,2005,Packers,loss,loss,Buccaneers,win,win
835,2005,Colts,win,win,Browns,loss,win
836,2005,Rams,win,loss,Titans,loss,loss
837,2005,Dolphins,win,loss,Panthers,loss,loss
838,2005,Vikings,win,win,Saints,loss,loss
839,2005,Jets,loss,loss,Jaguars,win,win
840,2005,Eagles,win,loss,Raiders,loss,win
841,2005,49ers,loss,win,Cowboys,win,win
842,2005,Seahawks,win,win,Cardinals,loss,loss
843,2005,Steelers,loss,loss,Patriots,win,win
844,2005,Chargers,win,win,Giants,loss,loss
845,2005,Broncos,win,win,Chiefs,loss,loss
846,2005,Bengals,win,win,Texans,loss,loss
847,2005,Titans,loss,loss,Colts,win,win
848,2005,Patriots,loss,loss,Chargers,win,win
849,2005,Saints,win,win,Bills,loss,loss
850,2005,Giants,win,win,Rams,loss,loss
851,2005,Buccaneers,win,loss,Lions,loss,loss
852,2005,Washington,win,win,Seahawks,loss,loss
853,2005,Jaguars,loss,loss,Broncos,win,win
854,2005,Ravens,win,win,Jets,loss,loss
855,2005,Falcons,win,win,Vikings,loss,loss
856,2005,Chiefs,loss,loss,Eagles,win,loss
857,2005,Raiders,win,win,Cowboys,loss,loss
858,2005,Cardinals,win,win,49ers,loss,loss
859,2005,Panthers,win,win,Packers,loss,loss
860,2005,Falcons,loss,win,Patriots,win,win
861,2005,Bills,win,win,Dolphins,loss,loss
862,2005,Browns,win,loss,Bears,loss,loss
863,2005,Lions,win,win,Ravens,loss,loss
864,2005,Packers,win,win,Saints,loss,loss
865,2005,Rams,loss,loss,Seahawks,win,win
866,2005,Jets,win,loss,Buccaneers,loss,loss
867,2005,Texans,loss,loss,Titans,win,win
868,2005,49ers,loss,loss,Colts,win,win
869,2005,Cowboys,win,win,Eagles,loss,loss
870,2005,Broncos,win,loss,Washington,loss,loss
871,2005,Cardinals,loss,loss,Panthers,win,win
872,2005,Jaguars,win,win,Bengals,loss,loss
873,2005,Chargers,loss,loss,Steelers,win,win
874,2005,Bears,win,loss,Vikings,loss,loss
875,2005,Cowboys,win,win,Giants,loss,loss
876,2005,Lions,loss,loss,Panthers,win,loss
877,2005,Titans,loss,loss,Bengals,win,win
878,2005,Chiefs,win,win,Washington,loss,loss
879,2005,Saints,loss,loss,Falcons,win,win
880,2005,Steelers,loss,loss,Jaguars,win,win
881,2005,Buccaneers,win,win,Dolphins,loss,loss
882,2005,Ravens,win,win,Browns,loss,loss
883,2005,Bills,win,win,Jets,loss,loss
884,2005,Broncos,win,win,Patriots,loss,loss
885,2005,Raiders,loss,loss,Chargers,win,win
886,2005,Seahawks,win,win,Texans,loss,loss
887,2005,Colts,win,win,Rams,loss,loss
888,2005,Dolphins,loss,loss,Chiefs,win,win
889,2005,Bengals,loss,loss,Steelers,win,win
890,2005,Browns,loss,loss,Lions,win,win
891,2005,Rams,win,win,Saints,loss,loss
892,2005,Vikings,win,win,Packers,loss,win
893,2005,Eagles,win,loss,Chargers,loss,loss
894,2005,Washington,win,win,49ers,loss,loss
895,2005,Texans,loss,win,Colts,win,win
896,2005,Seahawks,win,loss,Cowboys,loss,win
897,2005,Bears,win,loss,Ravens,loss,loss
898,2005,Raiders,win,win,Bills,loss,loss
899,2005,Giants,win,loss,Broncos,loss,win
900,2005,Cardinals,win,loss,Titans,loss,loss
901,2005,Falcons,win,win,Jets,loss,loss
902,2005,Bengals,win,win,Packers,loss,loss
903,2005,Cowboys,win,win,Cardinals,loss,loss
904,2005,Lions,loss,win,Bears,win,win
905,2005,Titans,loss,loss,Raiders,win,win
906,2005,Rams,win,win,Jaguars,loss,loss
907,2005,Giants,win,win,Washington,loss,loss
908,2005,Panthers,win,win,Vikings,loss,loss
909,2005,Texans,win,win,Browns,loss,win
910,2005,Saints,loss,loss,Dolphins,win,win
911,2005,Chargers,win,loss,Chiefs,loss,loss
912,2005,Broncos,win,win,Eagles,loss,loss
913,2005,49ers,win,win,Buccaneers,loss,loss
914,2005,Patriots,win,loss,Bills,loss,win
915,2005,Steelers,win,loss,Ravens,loss,loss
916,2005,Browns,win,win,Titans,loss,loss
917,2005,Chiefs,win,loss,Raiders,loss,loss
918,2005,Dolphins,loss,loss,Falcons,win,win
919,2005,Vikings,win,win,Lions,loss,loss
920,2005,Jets,loss,loss,Chargers,win,win
921,2005,Buccaneers,loss,loss,Panthers,win,win
922,2005,Jaguars,win,win,Texans,loss,loss
923,2005,Ravens,loss,loss,Bengals,win,win
924,2005,Saints,loss,loss,Bears,win,loss
925,2005,Cardinals,loss,loss,Seahawks,win,win
926,2005,49ers,loss,loss,Giants,win,win
927,2005,Packers,loss,loss,Steelers,win,win
928,2005,Washington,win,win,Eagles,loss,loss
929,2005,Patriots,loss,loss,Colts,win,win
930,2005,Bills,win,win,Chiefs,loss,loss
931,2005,Bears,win,win,49ers,loss,loss
932,2005,Lions,win,win,Cardinals,loss,loss
933,2005,Colts,win,win,Texans,loss,loss
934,2005,Dolphins,loss,loss,Patriots,win,loss
935,2005,Giants,loss,loss,Vikings,win,win
936,2005,Jaguars,win,win,Ravens,loss,loss
937,2005,Raiders,loss,loss,Broncos,win,win
938,2005,Panthers,win,win,Jets,loss,loss
939,2005,Falcons,loss,loss,Packers,win,win
940,2005,Seahawks,win,win,Rams,loss,loss
941,2005,Buccaneers,win,win,Washington,loss,win
942,2005,Steelers,win,win,Browns,loss,loss
943,2005,Eagles,loss,win,Cowboys,win,win
944,2005,Falcons,loss,win,Buccaneers,win,win
945,2005,Bears,win,win,Panthers,loss,loss
946,2005,Browns,win,win,Dolphins,loss,loss
947,2005,Cowboys,win,win,Lions,loss,loss
948,2005,Titans,loss,win,Jaguars,win,win
949,2005,Rams,loss,loss,Cardinals,win,win
950,2005,Patriots,win,loss,Saints,loss,loss
951,2005,Giants,win,win,Eagles,loss,win
952,2005,Washington,loss,loss,Raiders,win,win
953,2005,Ravens,win,win,Steelers,loss,loss
954,2005,49ers,loss,loss,Seahawks,win,win
955,2005,Bengals,loss,win,Colts,win,win
956,2005,Broncos,win,win,Jets,loss,loss
957,2005,Chargers,win,win,Bills,loss,loss
958,2005,Texans,loss,loss,Chiefs,win,win
959,2005,Packers,loss,loss,Vikings,win,win
960,2005,Lions,loss,loss,Falcons,win,win
961,2005,Cowboys,loss,win,Broncos,win,loss
962,2005,Bills,loss,loss,Panthers,win,win
963,2005,Bengals,win,win,Ravens,loss,loss
964,2005,Titans,win,win,49ers,loss,loss
965,2005,Chiefs,win,win,Patriots,loss,loss
966,2005,Vikings,win,win,Browns,loss,loss
967,2005,Buccaneers,loss,loss,Bears,win,win
968,2005,Washington,loss,win,Chargers,win,loss
969,2005,Texans,loss,win,Rams,win,win
970,2005,Raiders,loss,loss,Dolphins,win,win
971,2005,Cardinals,loss,loss,Jaguars,win,win
972,2005,Eagles,win,win,Packers,loss,loss
973,2005,Seahawks,win,win,Giants,loss,loss
974,2005,Jets,loss,win,Saints,win,win
975,2005,Colts,win,win,Steelers,loss,loss
976,2005,Bears,win,loss,Packers,loss,loss
977,2005,Browns,loss,win,Jaguars,win,win
978,2005,Lions,loss,loss,Vikings,win,win
979,2005,Colts,win,win,Titans,loss,loss
980,2005,Dolphins,win,loss,Bills,loss,win
981,2005,Saints,loss,loss,Buccaneers,win,win
982,2005,Giants,win,win,Cowboys,loss,loss
983,2005,Steelers,loss,loss,Bengals,win,win
984,2005,Panthers,win,win,Falcons,loss,loss
985,2005,Ravens,win,loss,Texans,loss,loss
986,2005,Rams,loss,loss,Washington,win,win
987,2005,49ers,loss,loss,Cardinals,win,loss
988,2005,Chiefs,win,win,Broncos,loss,win
989,2005,Patriots,win,win,Jets,loss,loss
990,2005,Chargers,win,win,Raiders,loss,loss
991,2005,Eagles,loss,loss,Seahawks,win,win
992,2005,Bills,loss,loss,Patriots,win,win
993,2005,Bengals,win,win,Browns,loss,loss
994,2005,Titans,win,win,Texans,loss,loss
995,2005,Vikings,win,win,Rams,loss,loss
996,2005,Jets,win,win,Raiders,loss,loss
997,2005,Steelers,win,win,Bears,loss,loss
998,2005,Panthers,loss,loss,Buccaneers,win,win
999,2005,Jaguars,loss,loss,Colts,win,win
1000,2005,Eagles,loss,loss,Giants,win,win
1001,2005,Cardinals,loss,loss,Washington,win,win
1002,2005,Seahawks,win,win,49ers,loss,loss
1003,2005,Cowboys,win,win,Chiefs,loss,win
1004,2005,Broncos,win,win,Ravens,loss,loss
1005,2005,Chargers,loss,loss,Dolphins,win,win
1006,2005,Packers,win,win,Lions,loss,win
1007,2005,Falcons,win,win,Saints,loss,loss
1008,2005,Patriots,win,win,Buccaneers,loss,loss
1009,2005,Giants,win,win,Chiefs,loss,loss
1010,2005,Bills,loss,loss,Broncos,win,win
1011,2005,Titans,loss,win,Seahawks,win,win
1012,2005,Colts,loss,loss,Chargers,win,win
1013,2005,Rams,loss,win,Eagles,win,loss
1014,2005,Dolphins,win,win,Jets,loss,loss
1015,2005,Vikings,loss,loss,Steelers,win,win
1016,2005,Saints,loss,loss,Panthers,win,win
1017,2005,Jaguars,win,win,49ers,loss,loss
1018,2005,Texans,win,win,Cardinals,loss,loss
1019,2005,Lions,loss,loss,Bengals,win,win
1020,2005,Raiders,loss,loss,Browns,win,win
1021,2005,Washington,win,win,Cowboys,loss,loss
1022,2005,Bears,win,loss,Falcons,loss,loss
1023,2005,Ravens,win,win,Packers,loss,loss
1024,2005,Bengals,loss,loss,Bills,win,win
1025,2005,Browns,loss,loss,Steelers,win,win
1026,2005,Chiefs,win,win,Chargers,loss,loss
1027,2005,Rams,loss,win,49ers,win,win
1028,2005,Dolphins,win,win,Titans,loss,loss
1029,2005,Saints,loss,loss,Lions,win,win
1030,2005,Buccaneers,win,win,Falcons,loss,win
1031,2005,Washington,win,win,Giants,loss,loss
1032,2005,Panthers,loss,loss,Cowboys,win,win
1033,2005,Texans,loss,win,Jaguars,win,win
1034,2005,Cardinals,win,win,Eagles,loss,loss
1035,2005,Broncos,win,win,Raiders,loss,loss
1036,2005,Seahawks,win,win,Colts,loss,win
1037,2005,Packers,loss,loss,Bears,win,win
1038,2005,Ravens,win,win,Vikings,loss,loss
1039,2005,Jets,loss,loss,Patriots,win,win
1040,2005,Chargers,loss,loss,Broncos,win,win
1041,2005,Raiders,loss,loss,Giants,win,win
1042,2006,Falcons,loss,loss,Panthers,win,win
1043,2006,Browns,win,loss,Ravens,loss,win
1044,2006,Packers,win,win,Seahawks,loss,loss
1045,2006,Colts,win,loss,Cardinals,loss,win
1046,2006,Chiefs,win,win,Bengals,loss,loss
1047,2006,Patriots,loss,win,Dolphins,win,win
1048,2006,Jets,win,win,Bills,loss,loss
1049,2006,Steelers,win,win,Lions,loss,loss
1050,2006,Buccaneers,win,win,Saints,loss,loss
1051,2006,49ers,win,win,Texans,loss,loss
1052,2006,Jaguars,win,win,Titans,loss,loss
1053,2006,Vikings,win,loss,Bears,loss,win
1054,2006,Eagles,loss,loss,Washington,win,win
1055,2006,Cowboys,loss,loss,Rams,win,win
1056,2006,Buccaneers,loss,loss,Washington,win,win
1057,2006,Patriots,win,win,Jaguars,loss,loss
1058,2006,Giants,loss,loss,Panthers,win,win
1059,2006,Bengals,loss,loss,Steelers,win,win
1060,2006,Seahawks,win,win,Washington,loss,loss
1061,2006,Broncos,win,win,Patriots,loss,loss
1062,2006,Colts,loss,loss,Steelers,win,win
